,customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
5921,8085-MSNLK,False,Female,False,True,False,62,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Mailed check,113.95,6891.4,3.74
5922,8086-OVPWV,True,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.2,181.1,2.63
5923,8087-LGYHQ,False,Male,False,False,False,9,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.05,811.65,3.09
5924,8089-UZWLX,False,Female,True,False,False,71,True,True,Fiber optic,False,False,True,False,True,True,Two year,False,Bank transfer (automatic),104.05,7413.55,3.42
5925,8091-TTVAX,False,Male,False,True,False,58,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Credit card (automatic),100.35,5681.1,3.3
5926,8092-NLTGF,False,Male,False,False,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.75,1777.6,0.81
5927,8095-WANWK,False,Female,False,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.25,428.7,1.49
5928,8096-LOIST,False,Female,False,False,False,19,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,56.2,1093.4,1.85
5929,8097-OMULG,False,Male,False,True,True,59,True,False,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),76.75,4541.9,2.52
5930,8097-VBQTZ,False,Male,False,False,False,54,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,69.9,3883.3,2.3
5931,8098-LLAZX,True,Female,True,False,False,4,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.45,396.1,3.14
5932,8098-TDCBU,False,Female,False,True,False,42,True,True,No,False,False,False,False,False,False,Two year,False,Electronic check,25.25,1108.2,0.83
5933,8099-MZPUJ,False,Male,False,True,True,48,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),111.8,5443.65,3.67
5934,8100-HZZLJ,False,Female,False,False,True,43,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Electronic check,63.95,2737.05,2.1
5935,8100-PNJMH,False,Male,False,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.85,6132.7,2.92
5936,8104-OSKWT,False,Female,False,False,False,12,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,79.8,1001.2,2.62
5937,8106-GWQOK,False,Male,False,True,False,38,False,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),60.0,2193.2,1.97
5938,8107-KNCIM,False,Male,True,True,False,14,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.1,1013.35,2.47
5939,8107-RZLNV,False,Male,False,True,False,72,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),106.3,7565.35,3.49
5940,8108-UXRQN,False,Female,False,True,True,11,False,False,DSL,True,False,False,False,True,True,Month-to-month,False,Electronic check,50.55,565.35,1.66
5941,8109-YUOHE,False,Male,False,False,False,17,True,False,DSL,True,True,False,False,False,False,One year,False,Mailed check,56.1,946.95,1.84
5942,8111-BKVDS,False,Female,False,False,False,10,False,False,DSL,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),40.7,449.3,1.34
5943,8111-RKSPX,True,Male,False,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.2,305.55,2.37
5944,8111-SLLHI,True,Male,True,True,False,39,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.65,4284.8,3.47
5945,8118-LSUEL,True,Male,True,False,False,23,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.4,2483.5,3.5
5946,8118-TJAFG,False,Male,False,True,True,9,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,101.5,906.85,3.33
5947,8120-JDCAM,False,Male,False,True,True,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.55,284.9,2.28
5948,8123-QBNAZ,False,Female,False,True,True,36,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Credit card (automatic),104.5,3684.95,3.43
5949,8124-NZVGJ,False,Female,False,False,False,6,False,False,DSL,False,False,False,True,True,True,One year,True,Mailed check,49.25,255.6,1.62
5950,8125-QPFJD,False,Female,False,True,False,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),84.9,6065.3,2.79
5951,8128-YVJRG,True,Female,False,False,False,7,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,79.65,604.7,2.62
5952,8129-GMVGI,False,Female,False,True,True,56,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.05,1090.1,0.66
5953,8132-YPVBX,False,Female,False,False,False,6,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Mailed check,85.95,514.6,2.82
5954,8133-ANHHJ,False,Female,True,False,False,49,True,True,Fiber optic,True,True,True,True,False,True,One year,False,Bank transfer (automatic),103.0,5166.2,3.38
5955,8138-EALND,False,Male,False,False,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.75,311.6,0.65
5956,8143-ETQTI,False,Female,False,True,True,23,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.65,451.55,0.65
5957,8144-DGHXP,False,Female,False,False,False,54,True,False,DSL,True,False,True,True,True,True,Two year,False,Electronic check,80.6,4299.95,2.65
5958,8146-QQKZH,False,Female,False,True,False,71,True,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),81.85,5924.4,2.69
5959,8148-BPLZQ,False,Male,False,False,False,34,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,49.8,1734.2,1.64
5960,8148-NLEGT,False,Female,False,True,True,42,True,True,No,False,False,False,False,False,False,Two year,False,Electronic check,22.95,1014.25,0.75
5961,8148-WOCMK,False,Male,False,True,True,8,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.6,125.0,0.64
5962,8149-AIQCG,False,Male,False,False,False,39,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.15,2730.85,2.4
5963,8149-RSOUN,True,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.85,93.85,3.08
5964,8150-QUDFX,False,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,51.6,0.65
5965,8152-UOBNY,False,Female,True,False,False,50,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,106.8,5347.95,3.51
5966,8152-VETUR,False,Female,False,True,False,72,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Credit card (automatic),97.7,6869.7,3.21
5967,8155-IBNHG,True,Female,False,True,False,24,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.4,1747.85,2.48
5968,8158-WPEZG,False,Male,False,False,False,11,False,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,35.65,425.1,1.17
5969,8160-HOWOX,False,Female,False,False,False,7,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,66.85,458.1,2.2
5970,8161-QYMTT,False,Male,False,False,False,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.1,701.3,3.09
5971,8164-OCKUJ,False,Female,False,True,True,59,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.6,1286.0,0.68
5972,8165-CBKXO,False,Male,False,True,True,66,False,False,DSL,False,True,True,False,True,True,Two year,True,Credit card (automatic),56.75,3708.4,1.86
5973,8165-ZJRNM,False,Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),23.75,1679.25,0.78
5974,8166-ORCHU,False,Male,True,True,False,33,True,False,Fiber optic,True,True,False,True,False,True,One year,True,Electronic check,93.55,3055.5,3.07
5975,8166-ZZTFS,True,Female,True,True,False,66,True,True,DSL,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),80.55,5265.1,2.65
5976,8167-GJLRN,False,Male,False,False,False,3,False,False,DSL,False,False,False,True,False,False,Month-to-month,False,Electronic check,30.4,82.15,1.0
5977,8168-UQWWF,True,Female,False,False,False,11,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),97.85,1105.4,3.21
5978,8169-SAEJD,False,Male,True,True,False,69,False,False,DSL,True,True,False,False,True,True,Two year,False,Credit card (automatic),56.55,3952.65,1.86
5979,8173-RXAYP,False,Female,False,True,True,24,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.7,452.55,0.65
5980,8174-LNWMW,False,Female,False,False,False,31,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.9,689.35,0.69
5981,8174-TBVCF,False,Female,False,True,False,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),94.8,6859.05,3.11
5982,8178-EYZUO,True,Male,False,False,False,46,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,93.7,4154.8,3.08
5983,8180-AKMJV,False,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.55,44.55,1.46
5984,8181-YHCMF,False,Female,False,True,True,68,False,False,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),60.3,4109.0,1.98
5985,8182-BJDSI,True,Female,False,False,False,28,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.95,2625.55,2.95
5986,8182-PNAGI,True,Male,False,False,False,12,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),50.25,593.75,1.65
5987,8183-ONMXC,True,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.75,159.45,2.65
5988,8184-WMOFI,False,Male,False,True,True,62,True,False,DSL,True,False,True,True,False,True,One year,False,Credit card (automatic),71.4,4487.3,2.35
5989,8185-UPYBR,True,Male,False,True,False,6,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.5,438.0,2.48
5990,8189-DUKMV,False,Female,False,True,False,4,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.5,79.05,0.67
5991,8189-HBVRW,False,Female,False,False,False,53,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Electronic check,90.8,4921.2,2.98
5992,8189-XRIKE,False,Female,True,False,False,32,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,90.95,2897.95,2.99
5993,8190-ZTQFB,False,Male,False,False,False,41,False,False,DSL,False,False,True,False,True,True,One year,True,Electronic check,51.35,2075.1,1.69
5994,8191-XWSZG,False,Female,False,False,False,52,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.65,1022.95,0.68
5995,8194-PEEBY,False,Female,False,True,True,24,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.9,533.5,0.65
5996,8197-BFWVU,False,Female,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),93.25,6688.95,3.06
5997,8198-RKSZG,False,Female,False,True,True,14,True,True,DSL,False,True,False,True,True,True,Month-to-month,False,Credit card (automatic),80.45,1137.05,2.64
5998,8199-ZLLSA,True,Male,False,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),118.35,7804.15,3.89
5999,8200-KLNYW,False,Female,False,True,False,21,True,False,DSL,True,False,True,True,True,True,One year,False,Mailed check,80.9,1714.95,2.66
6000,8200-LGKSR,False,Male,False,True,False,71,True,True,DSL,True,False,True,True,True,True,Two year,False,Electronic check,83.2,6126.1,2.73
6001,8201-AAXCB,False,Male,False,True,True,25,True,True,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,60.35,1404.65,1.98
6002,8203-XJZRC,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.25,20.25,0.67
6003,8204-TIFGJ,False,Female,False,False,False,23,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.3,470.6,0.67
6004,8204-YJCLA,False,Male,True,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),64.8,4732.35,2.13
6005,8205-MQUGY,False,Male,False,True,True,12,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.2,571.15,1.62
6006,8205-OTCHB,True,Male,False,False,False,22,False,False,DSL,False,True,True,False,False,True,One year,True,Bank transfer (automatic),43.75,903.6,1.44
6007,8205-VSLRB,False,Male,False,True,False,70,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),77.3,5498.2,2.54
6008,8207-DMRVL,False,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.55,8306.05,3.76
6009,8207-VVMYB,False,Female,False,True,False,70,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),26.0,2006.95,0.85
6010,8208-EUMTE,False,Male,False,False,False,16,False,False,DSL,True,True,True,True,True,False,Two year,False,Mailed check,54.85,916.15,1.8
6011,8212-CRQXP,False,Female,False,True,False,22,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),80.0,1706.45,2.63
6012,8212-DJRCH,False,Male,False,True,True,5,True,False,Fiber optic,True,False,True,False,False,True,Month-to-month,True,Mailed check,90.35,434.5,2.97
6014,8213-TAZPM,False,Female,False,True,True,69,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),108.75,7493.05,3.57
6015,8215-NGSPE,False,Female,False,True,True,42,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.0,833.55,0.66
6016,8216-AZUUZ,False,Female,False,True,True,42,True,False,Fiber optic,False,False,True,True,True,True,Two year,True,Electronic check,100.4,4303.65,3.3
6017,8217-QYOHV,False,Male,False,False,False,5,True,False,DSL,True,False,False,True,False,False,Month-to-month,True,Mailed check,55.75,266.95,1.83
6018,8218-FFJDS,False,Female,False,True,False,72,True,True,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),86.4,6058.95,2.84
6019,8219-VYBVI,False,Male,False,False,True,39,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.0,1004.35,0.82
6020,8220-OCUFY,False,Female,False,False,False,21,True,False,DSL,True,False,True,True,False,False,One year,True,Electronic check,60.25,1258.35,1.98
6021,8221-EQDGL,False,Male,False,True,False,35,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Mailed check,61.0,2130.45,2.0
6022,8221-HVAYI,False,Male,False,True,True,35,True,True,DSL,True,True,True,True,False,False,Two year,True,Credit card (automatic),69.15,2490.15,2.27
6023,8224-DWCKX,False,Male,True,False,False,12,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.3,828.05,2.41
6024,8224-IVVPA,False,Female,False,False,False,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,56.7,1652.95,1.86
6025,8224-KDLKN,False,Male,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.0,1738.9,0.82
6026,8224-UAXBZ,False,Female,False,True,False,58,False,False,DSL,True,True,False,False,True,False,One year,True,Electronic check,45.35,2540.1,1.49
